source,target,weight
0e0a71e9-61d4-4dd9-8b39-5ed65a2fd893,31ba1971-4215-4530-ab2c-351d98ffb2ee,0.5
0e0a71e9-61d4-4dd9-8b39-5ed65a2fd893,5054d98a-41d0-46d3-acf3-bb4c8a5e9044,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,dc5d04a3-0d52-4932-8c02-91b98367b0df,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,2ee4ba68-4946-4048-aaff-c1081a7a1b05,0.5
695c9bc6-696d-4385-8900-c8e549746b7f,efa494d3-90f0-42e0-a51d-ebcd3a4a7279,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,65953560-f20f-4ee9-9738-6ccabed77521,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,f4229895-e22e-4296-a43b-35e5c5797c77,0.5
695c9bc6-696d-4385-8900-c8e549746b7f,6add07cf-fc78-4271-bd14-0a14f57d3c66,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,e8f72717-909e-436a-bee0-7c37624964b8,0.5
695c9bc6-696d-4385-8900-c8e549746b7f,00b2e96a-3d0e-431f-b056-631f9e931a1d,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,a98d7283-1b6f-4db3-8c65-c1fef9113856,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,c39b292e-5bb0-4b62-b89c-843b3c6608df,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,2d374f8d-35d7-4bac-925a-94a223660f07,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,f2b4decb-a8da-40a1-9c8f-43556e09b78e,0.5
695c9bc6-696d-4385-8900-c8e549746b7f,464c57c5-8f58-4f4d-80b3-28e57a2de33a,0.5
695c9bc6-696d-4385-8900-c8e549746b7f,13c3cccd-c17e-487f-bbfd-8f26054927c4,0.5
695c9bc6-696d-4385-8900-c8e549746b7f,8fd14b86-478d-4039-bd09-ce02845fd59b,0.5
695c9bc6-696d-4385-8900-c8e549746b7f,249e5eb0-65e0-44e7-a4ea-02708721f18e,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,f710a8e3-d2c2-48ef-9210-54a32db6e095,0.5
695c9bc6-696d-4385-8900-c8e549746b7f,21f9aa40-523e-4a1f-8339-fd8bcb266b30,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,9c7aadd7-1b14-4ed9-bff5-7a9e251d2d96,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,aedde037-b445-4d46-98d5-e800705d85f5,0.5
695c9bc6-696d-4385-8900-c8e549746b7f,60c468e6-73d9-4595-ace0-d89e84d0c1a7,0.5
695c9bc6-696d-4385-8900-c8e549746b7f,6455a701-fa4f-4f14-9c4e-fcc4bb7fe11e,0.5
695c9bc6-696d-4385-8900-c8e549746b7f,e17605a7-c483-4f4c-a1f9-86d4833ee9e9,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,715ee7f1-60db-410a-8a79-0fe297c19a12,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,2fd81a93-e5fb-40fb-b3ed-9c12e05ea9a4,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,cda02efe-b78d-4e9a-869b-56541c07f43a,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,b9d69db2-1c75-452c-9b7b-269736172921,0.5
695c9bc6-696d-4385-8900-c8e549746b7f,cdf15aa7-b357-4c10-9a81-69ef12584add,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,087a7ec6-058a-4c49-b498-c56adb9d36e9,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,990c3b73-5206-41a0-a36e-14aa34cce447,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,2f3e0d1c-f437-415b-940f-51f201363b7c,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,4f563db4-07fe-459c-a700-b88964d01628,1.0
695c9bc6-696d-4385-8900-c8e549746b7f,a3d44d3e-6f3d-4fdf-bc7e-dc2c29bdedba,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,2ee4ba68-4946-4048-aaff-c1081a7a1b05,0.5
dc5d04a3-0d52-4932-8c02-91b98367b0df,efa494d3-90f0-42e0-a51d-ebcd3a4a7279,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,65953560-f20f-4ee9-9738-6ccabed77521,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,f4229895-e22e-4296-a43b-35e5c5797c77,0.5
dc5d04a3-0d52-4932-8c02-91b98367b0df,6add07cf-fc78-4271-bd14-0a14f57d3c66,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,e8f72717-909e-436a-bee0-7c37624964b8,0.5
dc5d04a3-0d52-4932-8c02-91b98367b0df,00b2e96a-3d0e-431f-b056-631f9e931a1d,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,a98d7283-1b6f-4db3-8c65-c1fef9113856,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,c39b292e-5bb0-4b62-b89c-843b3c6608df,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,2d374f8d-35d7-4bac-925a-94a223660f07,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,f2b4decb-a8da-40a1-9c8f-43556e09b78e,0.5
dc5d04a3-0d52-4932-8c02-91b98367b0df,464c57c5-8f58-4f4d-80b3-28e57a2de33a,0.5
dc5d04a3-0d52-4932-8c02-91b98367b0df,13c3cccd-c17e-487f-bbfd-8f26054927c4,0.5
dc5d04a3-0d52-4932-8c02-91b98367b0df,8fd14b86-478d-4039-bd09-ce02845fd59b,0.5
dc5d04a3-0d52-4932-8c02-91b98367b0df,249e5eb0-65e0-44e7-a4ea-02708721f18e,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,f710a8e3-d2c2-48ef-9210-54a32db6e095,0.5
dc5d04a3-0d52-4932-8c02-91b98367b0df,21f9aa40-523e-4a1f-8339-fd8bcb266b30,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,9c7aadd7-1b14-4ed9-bff5-7a9e251d2d96,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,aedde037-b445-4d46-98d5-e800705d85f5,0.5
dc5d04a3-0d52-4932-8c02-91b98367b0df,60c468e6-73d9-4595-ace0-d89e84d0c1a7,0.5
dc5d04a3-0d52-4932-8c02-91b98367b0df,6455a701-fa4f-4f14-9c4e-fcc4bb7fe11e,0.5
dc5d04a3-0d52-4932-8c02-91b98367b0df,e17605a7-c483-4f4c-a1f9-86d4833ee9e9,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,715ee7f1-60db-410a-8a79-0fe297c19a12,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,2fd81a93-e5fb-40fb-b3ed-9c12e05ea9a4,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,cda02efe-b78d-4e9a-869b-56541c07f43a,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,b9d69db2-1c75-452c-9b7b-269736172921,0.5
dc5d04a3-0d52-4932-8c02-91b98367b0df,cdf15aa7-b357-4c10-9a81-69ef12584add,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,087a7ec6-058a-4c49-b498-c56adb9d36e9,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,990c3b73-5206-41a0-a36e-14aa34cce447,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,2f3e0d1c-f437-415b-940f-51f201363b7c,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,4f563db4-07fe-459c-a700-b88964d01628,1.0
dc5d04a3-0d52-4932-8c02-91b98367b0df,a3d44d3e-6f3d-4fdf-bc7e-dc2c29bdedba,1.0
ed4357fe-4476-4d8d-b113-0dce12c6f012,2ee4ba68-4946-4048-aaff-c1081a7a1b05,0.5
ed4357fe-4476-4d8d-b113-0dce12c6f012,f4229895-e22e-4296-a43b-35e5c5797c77,0.5
ed4357fe-4476-4d8d-b113-0dce12c6f012,7fa31771-afd2-4e87-ab4a-00ba6b1b20ab,0.75
ed4357fe-4476-4d8d-b113-0dce12c6f012,7f973828-c98c-401a-b9d5-e0910c44a2b4,1.0
ed4357fe-4476-4d8d-b113-0dce12c6f012,f2b4decb-a8da-40a1-9c8f-43556e09b78e,0.5
ed4357fe-4476-4d8d-b113-0dce12c6f012,464c57c5-8f58-4f4d-80b3-28e57a2de33a,0.5
ed4357fe-4476-4d8d-b113-0dce12c6f012,b94c0db4-7dff-4dd4-aa2b-ca89e9993824,0.6
ed4357fe-4476-4d8d-b113-0dce12c6f012,8fd14b86-478d-4039-bd09-ce02845fd59b,0.5
ed4357fe-4476-4d8d-b113-0dce12c6f012,f710a8e3-d2c2-48ef-9210-54a32db6e095,0.5
ed4357fe-4476-4d8d-b113-0dce12c6f012,d0bbe397-7338-4c08-b90b-c3b549ab5795,0.4
ed4357fe-4476-4d8d-b113-0dce12c6f012,08d5dfe4-7ae8-40df-9438-6c46574e66eb,0.4
ed4357fe-4476-4d8d-b113-0dce12c6f012,fd02c8ea-b13a-4ef0-bc29-a8e7d9fdbfe2,0.75
ed4357fe-4476-4d8d-b113-0dce12c6f012,08fc4ef8-798e-49d3-a756-9adf9da871f9,0.4
ed4357fe-4476-4d8d-b113-0dce12c6f012,4593378d-486b-4bd4-9243-d9948b37b4a4,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,efa494d3-90f0-42e0-a51d-ebcd3a4a7279,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,65953560-f20f-4ee9-9738-6ccabed77521,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,6add07cf-fc78-4271-bd14-0a14f57d3c66,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,00b2e96a-3d0e-431f-b056-631f9e931a1d,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,a98d7283-1b6f-4db3-8c65-c1fef9113856,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,7f973828-c98c-401a-b9d5-e0910c44a2b4,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,c39b292e-5bb0-4b62-b89c-843b3c6608df,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,2d374f8d-35d7-4bac-925a-94a223660f07,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,b94c0db4-7dff-4dd4-aa2b-ca89e9993824,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,249e5eb0-65e0-44e7-a4ea-02708721f18e,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,21f9aa40-523e-4a1f-8339-fd8bcb266b30,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,9c7aadd7-1b14-4ed9-bff5-7a9e251d2d96,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,e17605a7-c483-4f4c-a1f9-86d4833ee9e9,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,715ee7f1-60db-410a-8a79-0fe297c19a12,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,2fd81a93-e5fb-40fb-b3ed-9c12e05ea9a4,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,cda02efe-b78d-4e9a-869b-56541c07f43a,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,cdf15aa7-b357-4c10-9a81-69ef12584add,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,fd02c8ea-b13a-4ef0-bc29-a8e7d9fdbfe2,0.6666666666666667
2ee4ba68-4946-4048-aaff-c1081a7a1b05,087a7ec6-058a-4c49-b498-c56adb9d36e9,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,990c3b73-5206-41a0-a36e-14aa34cce447,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,2f3e0d1c-f437-415b-940f-51f201363b7c,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,4f563db4-07fe-459c-a700-b88964d01628,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,a3d44d3e-6f3d-4fdf-bc7e-dc2c29bdedba,0.5
2ee4ba68-4946-4048-aaff-c1081a7a1b05,222bb263-c9a2-493c-8fa6-1b1176753b3b,0.5
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,65953560-f20f-4ee9-9738-6ccabed77521,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,f4229895-e22e-4296-a43b-35e5c5797c77,0.5
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,6add07cf-fc78-4271-bd14-0a14f57d3c66,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,e8f72717-909e-436a-bee0-7c37624964b8,0.5
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,00b2e96a-3d0e-431f-b056-631f9e931a1d,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,a98d7283-1b6f-4db3-8c65-c1fef9113856,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,c39b292e-5bb0-4b62-b89c-843b3c6608df,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,2d374f8d-35d7-4bac-925a-94a223660f07,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,f2b4decb-a8da-40a1-9c8f-43556e09b78e,0.5
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,464c57c5-8f58-4f4d-80b3-28e57a2de33a,0.5
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,13c3cccd-c17e-487f-bbfd-8f26054927c4,0.5
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,8fd14b86-478d-4039-bd09-ce02845fd59b,0.5
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,249e5eb0-65e0-44e7-a4ea-02708721f18e,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,f710a8e3-d2c2-48ef-9210-54a32db6e095,0.5
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,21f9aa40-523e-4a1f-8339-fd8bcb266b30,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,9c7aadd7-1b14-4ed9-bff5-7a9e251d2d96,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,aedde037-b445-4d46-98d5-e800705d85f5,0.5
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,60c468e6-73d9-4595-ace0-d89e84d0c1a7,0.5
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,6455a701-fa4f-4f14-9c4e-fcc4bb7fe11e,0.5
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,e17605a7-c483-4f4c-a1f9-86d4833ee9e9,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,715ee7f1-60db-410a-8a79-0fe297c19a12,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,2fd81a93-e5fb-40fb-b3ed-9c12e05ea9a4,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,cda02efe-b78d-4e9a-869b-56541c07f43a,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,b9d69db2-1c75-452c-9b7b-269736172921,0.5
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,cdf15aa7-b357-4c10-9a81-69ef12584add,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,087a7ec6-058a-4c49-b498-c56adb9d36e9,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,990c3b73-5206-41a0-a36e-14aa34cce447,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,2f3e0d1c-f437-415b-940f-51f201363b7c,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,4f563db4-07fe-459c-a700-b88964d01628,1.0
efa494d3-90f0-42e0-a51d-ebcd3a4a7279,a3d44d3e-6f3d-4fdf-bc7e-dc2c29bdedba,1.0
65953560-f20f-4ee9-9738-6ccabed77521,f4229895-e22e-4296-a43b-35e5c5797c77,0.5
65953560-f20f-4ee9-9738-6ccabed77521,6add07cf-fc78-4271-bd14-0a14f57d3c66,1.0
65953560-f20f-4ee9-9738-6ccabed77521,e8f72717-909e-436a-bee0-7c37624964b8,0.5
65953560-f20f-4ee9-9738-6ccabed77521,00b2e96a-3d0e-431f-b056-631f9e931a1d,1.0
65953560-f20f-4ee9-9738-6ccabed77521,a98d7283-1b6f-4db3-8c65-c1fef9113856,1.0
65953560-f20f-4ee9-9738-6ccabed77521,c39b292e-5bb0-4b62-b89c-843b3c6608df,1.0
65953560-f20f-4ee9-9738-6ccabed77521,2d374f8d-35d7-4bac-925a-94a223660f07,1.0
65953560-f20f-4ee9-9738-6ccabed77521,f2b4decb-a8da-40a1-9c8f-43556e09b78e,0.5
65953560-f20f-4ee9-9738-6ccabed77521,464c57c5-8f58-4f4d-80b3-28e57a2de33a,0.5
65953560-f20f-4ee9-9738-6ccabed77521,13c3cccd-c17e-487f-bbfd-8f26054927c4,0.5
65953560-f20f-4ee9-9738-6ccabed77521,8fd14b86-478d-4039-bd09-ce02845fd59b,0.5
65953560-f20f-4ee9-9738-6ccabed77521,249e5eb0-65e0-44e7-a4ea-02708721f18e,1.0
65953560-f20f-4ee9-9738-6ccabed77521,f710a8e3-d2c2-48ef-9210-54a32db6e095,0.5
65953560-f20f-4ee9-9738-6ccabed77521,21f9aa40-523e-4a1f-8339-fd8bcb266b30,1.0
65953560-f20f-4ee9-9738-6ccabed77521,9c7aadd7-1b14-4ed9-bff5-7a9e251d2d96,1.0
65953560-f20f-4ee9-9738-6ccabed77521,aedde037-b445-4d46-98d5-e800705d85f5,0.5
65953560-f20f-4ee9-9738-6ccabed77521,60c468e6-73d9-4595-ace0-d89e84d0c1a7,0.5
65953560-f20f-4ee9-9738-6ccabed77521,6455a701-fa4f-4f14-9c4e-fcc4bb7fe11e,0.5
65953560-f20f-4ee9-9738-6ccabed77521,e17605a7-c483-4f4c-a1f9-86d4833ee9e9,1.0
65953560-f20f-4ee9-9738-6ccabed77521,715ee7f1-60db-410a-8a79-0fe297c19a12,1.0
65953560-f20f-4ee9-9738-6ccabed77521,2fd81a93-e5fb-40fb-b3ed-9c12e05ea9a4,1.0
65953560-f20f-4ee9-9738-6ccabed77521,cda02efe-b78d-4e9a-869b-56541c07f43a,1.0
65953560-f20f-4ee9-9738-6ccabed77521,b9d69db2-1c75-452c-9b7b-269736172921,0.5
65953560-f20f-4ee9-9738-6ccabed77521,cdf15aa7-b357-4c10-9a81-69ef12584add,1.0
65953560-f20f-4ee9-9738-6ccabed77521,087a7ec6-058a-4c49-b498-c56adb9d36e9,1.0
65953560-f20f-4ee9-9738-6ccabed77521,990c3b73-5206-41a0-a36e-14aa34cce447,1.0
65953560-f20f-4ee9-9738-6ccabed77521,2f3e0d1c-f437-415b-940f-51f201363b7c,1.0
65953560-f20f-4ee9-9738-6ccabed77521,4f563db4-07fe-459c-a700-b88964d01628,1.0
65953560-f20f-4ee9-9738-6ccabed77521,a3d44d3e-6f3d-4fdf-bc7e-dc2c29bdedba,1.0
f4229895-e22e-4296-a43b-35e5c5797c77,7fa31771-afd2-4e87-ab4a-00ba6b1b20ab,0.6666666666666667
f4229895-e22e-4296-a43b-35e5c5797c77,6add07cf-fc78-4271-bd14-0a14f57d3c66,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,00b2e96a-3d0e-431f-b056-631f9e931a1d,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,a98d7283-1b6f-4db3-8c65-c1fef9113856,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,7f973828-c98c-401a-b9d5-e0910c44a2b4,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,c39b292e-5bb0-4b62-b89c-843b3c6608df,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,2d374f8d-35d7-4bac-925a-94a223660f07,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,8fd14b86-478d-4039-bd09-ce02845fd59b,1.0
f4229895-e22e-4296-a43b-35e5c5797c77,249e5eb0-65e0-44e7-a4ea-02708721f18e,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,21f9aa40-523e-4a1f-8339-fd8bcb266b30,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,9c7aadd7-1b14-4ed9-bff5-7a9e251d2d96,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,e17605a7-c483-4f4c-a1f9-86d4833ee9e9,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,715ee7f1-60db-410a-8a79-0fe297c19a12,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,2fd81a93-e5fb-40fb-b3ed-9c12e05ea9a4,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,d0bbe397-7338-4c08-b90b-c3b549ab5795,0.6666666666666667
f4229895-e22e-4296-a43b-35e5c5797c77,cda02efe-b78d-4e9a-869b-56541c07f43a,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,cdf15aa7-b357-4c10-9a81-69ef12584add,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,fd02c8ea-b13a-4ef0-bc29-a8e7d9fdbfe2,0.6666666666666667
f4229895-e22e-4296-a43b-35e5c5797c77,087a7ec6-058a-4c49-b498-c56adb9d36e9,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,990c3b73-5206-41a0-a36e-14aa34cce447,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,2f3e0d1c-f437-415b-940f-51f201363b7c,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,4f563db4-07fe-459c-a700-b88964d01628,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,a3d44d3e-6f3d-4fdf-bc7e-dc2c29bdedba,0.5
f4229895-e22e-4296-a43b-35e5c5797c77,96072c04-686c-4377-b465-9e191f0038dc,0.5
6c3c6b70-6129-4132-87b5-8a726b52c549,2871d7da-6225-4bb1-a909-667610193c92,0.5
6c3c6b70-6129-4132-87b5-8a726b52c549,b94c0db4-7dff-4dd4-aa2b-ca89e9993824,0.4
6c3c6b70-6129-4132-87b5-8a726b52c549,60c468e6-73d9-4595-ace0-d89e84d0c1a7,0.6666666666666667
6c3c6b70-6129-4132-87b5-8a726b52c549,6455a701-fa4f-4f14-9c4e-fcc4bb7fe11e,0.6666666666666667
6c3c6b70-6129-4132-87b5-8a726b52c549,d0bbe397-7338-4c08-b90b-c3b549ab5795,0.5
7fa31771-afd2-4e87-ab4a-00ba6b1b20ab,7f973828-c98c-401a-b9d5-e0910c44a2b4,0.75
7fa31771-afd2-4e87-ab4a-00ba6b1b20ab,f2b4decb-a8da-40a1-9c8f-43556e09b78e,0.6666666666666667
7fa31771-afd2-4e87-ab4a-00ba6b1b20ab,464c57c5-8f58-4f4d-80b3-28e57a2de33a,0.6666666666666667
7fa31771-afd2-4e87-ab4a-00ba6b1b20ab,b94c0db4-7dff-4dd4-aa2b-ca89e9993824,0.4
7fa31771-afd2-4e87-ab4a-00ba6b1b20ab,8fd14b86-478d-4039-bd09-ce02845fd59b,0.6666666666666667
7fa31771-afd2-4e87-ab4a-00ba6b1b20ab,f710a8e3-d2c2-48ef-9210-54a32db6e095,0.6666666666666667
7fa31771-afd2-4e87-ab4a-00ba6b1b20ab,d0bbe397-7338-4c08-b90b-c3b549ab5795,0.5
7fa31771-afd2-4e87-ab4a-00ba6b1b20ab,08d5dfe4-7ae8-40df-9438-6c46574e66eb,0.5
7fa31771-afd2-4e87-ab4a-00ba6b1b20ab,fd02c8ea-b13a-4ef0-bc29-a8e7d9fdbfe2,0.5
7fa31771-afd2-4e87-ab4a-00ba6b1b20ab,08fc4ef8-798e-49d3-a756-9adf9da871f9,0.5
2871d7da-6225-4bb1-a909-667610193c92,b94c0db4-7dff-4dd4-aa2b-ca89e9993824,0.4
6add07cf-fc78-4271-bd14-0a14f57d3c66,e8f72717-909e-436a-bee0-7c37624964b8,0.5
6add07cf-fc78-4271-bd14-0a14f57d3c66,00b2e96a-3d0e-431f-b056-631f9e931a1d,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,a98d7283-1b6f-4db3-8c65-c1fef9113856,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,c39b292e-5bb0-4b62-b89c-843b3c6608df,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,2d374f8d-35d7-4bac-925a-94a223660f07,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,f2b4decb-a8da-40a1-9c8f-43556e09b78e,0.5
6add07cf-fc78-4271-bd14-0a14f57d3c66,464c57c5-8f58-4f4d-80b3-28e57a2de33a,0.5
6add07cf-fc78-4271-bd14-0a14f57d3c66,13c3cccd-c17e-487f-bbfd-8f26054927c4,0.5
6add07cf-fc78-4271-bd14-0a14f57d3c66,8fd14b86-478d-4039-bd09-ce02845fd59b,0.5
6add07cf-fc78-4271-bd14-0a14f57d3c66,249e5eb0-65e0-44e7-a4ea-02708721f18e,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,f710a8e3-d2c2-48ef-9210-54a32db6e095,0.5
6add07cf-fc78-4271-bd14-0a14f57d3c66,21f9aa40-523e-4a1f-8339-fd8bcb266b30,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,9c7aadd7-1b14-4ed9-bff5-7a9e251d2d96,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,aedde037-b445-4d46-98d5-e800705d85f5,0.5
6add07cf-fc78-4271-bd14-0a14f57d3c66,60c468e6-73d9-4595-ace0-d89e84d0c1a7,0.5
6add07cf-fc78-4271-bd14-0a14f57d3c66,6455a701-fa4f-4f14-9c4e-fcc4bb7fe11e,0.5
6add07cf-fc78-4271-bd14-0a14f57d3c66,e17605a7-c483-4f4c-a1f9-86d4833ee9e9,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,715ee7f1-60db-410a-8a79-0fe297c19a12,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,2fd81a93-e5fb-40fb-b3ed-9c12e05ea9a4,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,cda02efe-b78d-4e9a-869b-56541c07f43a,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,b9d69db2-1c75-452c-9b7b-269736172921,0.5
6add07cf-fc78-4271-bd14-0a14f57d3c66,cdf15aa7-b357-4c10-9a81-69ef12584add,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,087a7ec6-058a-4c49-b498-c56adb9d36e9,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,990c3b73-5206-41a0-a36e-14aa34cce447,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,2f3e0d1c-f437-415b-940f-51f201363b7c,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,4f563db4-07fe-459c-a700-b88964d01628,1.0
6add07cf-fc78-4271-bd14-0a14f57d3c66,a3d44d3e-6f3d-4fdf-bc7e-dc2c29bdedba,1.0
e8f72717-909e-436a-bee0-7c37624964b8,00b2e96a-3d0e-431f-b056-631f9e931a1d,0.5
e8f72717-909e-436a-bee0-7c37624964b8,a98d7283-1b6f-4db3-8c65-c1fef9113856,0.5
e8f72717-909e-436a-bee0-7c37624964b8,c39b292e-5bb0-4b62-b89c-843b3c6608df,0.5
e8f72717-909e-436a-bee0-7c37624964b8,2d374f8d-35d7-4bac-925a-94a223660f07,0.5
e8f72717-909e-436a-bee0-7c37624964b8,13c3cccd-c17e-487f-bbfd-8f26054927c4,1.0
e8f72717-909e-436a-bee0-7c37624964b8,249e5eb0-65e0-44e7-a4ea-02708721f18e,0.5
e8f72717-909e-436a-bee0-7c37624964b8,21f9aa40-523e-4a1f-8339-fd8bcb266b30,0.5
e8f72717-909e-436a-bee0-7c37624964b8,9c7aadd7-1b14-4ed9-bff5-7a9e251d2d96,0.5
e8f72717-909e-436a-bee0-7c37624964b8,e17605a7-c483-4f4c-a1f9-86d4833ee9e9,0.5
e8f72717-909e-436a-bee0-7c37624964b8,715ee7f1-60db-410a-8a79-0fe297c19a12,0.5
